X,Y,FID,OBJECTID,TFM_ID,TFM_DESC,TFM_TYP_DE,MOVEMENT_T,SITE_DESC,ROAD_NBR,DECLARED_R,LOCAL_ROAD,DATA_SRC_C,DATA_SOURC,TIME_CATEG,YEAR_SINCE,LAST_YEAR,AADT_ALLVE,AADT_TRUCK,PER_TRUCKS,VSDATA_SITE
144.95655666220833,-37.67803695349286,2946,2085,2829,HUME HWY N OF SOMERSET RD,INTERSECTION,All Moves,HUME HWY / SOMERSET RD,5500,COBURG-CRAIGIEBURN ROAD,SYDNEY ROAD,SCATS,Scats,Between 2 and 5 Years,4,2012,26000,0,0.0,2829
146.3856112252571,-38.234173157354,2952,2087,585,MORWELL-THORPDALE RD E BD RAIL BRIDGE OVERPASS & STRZELECKI HWY,MIDBLOCK,All Moves,MORWELL-THORPDALE RD RAIL BRIDGE OVERPASS & STRZELECKI HWY,5641,MORWELL-THORPDALE ROAD,COMMERCIAL ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,1900,210,0.11,585
144.8500821953757,-37.81669761006894,2958,2089,2603,FRANCIS ST E BD (RED LIGHT ACTIVATION) WEMBLEY AV,MIDBLOCK,All Moves,FRANCIS ST & WEMBLEY AV,2120,DOCKLANDS HIGHWAY,FRANCIS STREET,APARX,Classification,Between 2 and 5 Years,3,2013,5900,870,0.15,2603
146.43475559712596,-38.66547830534108,2961,2090,1470,SOUTH GIPPSLAND HWY E BD BTW SLADES HILL RD & PORT WELSHPOOL RD,MIDBLOCK,All Moves,SOUTH GIPPSLAND HWY BTW SLADES HILL RD & PORT WELSHPOOL RD,2580,SOUTH GIPPSLAND HIGHWAY,MAIN STREET,APARX,Classification,Between 2 and 5 Years,3,2013,780,120,0.16,1470
144.95599339386882,-37.80587920790867,2984,2097,1337,VICTORIA ST W OF O'CONNELL ST,INTERSECTION,Not representative,VICTORIA ST NR O'CONNELL ST,5082,VICTORIA STREET,VICTORIA STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,1337
144.24418119406235,-36.79577940144628,3003,3303,6633,CALDER HWY N of CAMP ST,INTERSECTION,All Moves,CALDER HWY & CAMP ST,2530,CALDER HIGHWAY,HIGH STREET,TMVMT,Manual,Greater than 10 Years,21,1995,8900,440,0.05,6633
144.29545180497283,-36.75762370227855,3007,3305,6303,MICHAEL ST N of MC IVOR HWY,INTERSECTION,All Moves,MC IVOR HWY & MICHAEL ST,9999,Missing Data,MICHAEL STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,6303
144.91459548270495,-37.8360674007492,3011,3307,6654,TODD RD N OF WILLIAMSTOWN RD,INTERSECTION,All Moves,TODD RD & WILLIAMSTOWN RD,5609,TODD ROAD,TODD ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,11000,2200,0.2,6654
145.12395623122907,-37.81790357621462,3028,3315,6291,STATION ST N of MAROONDAH HWY,INTERSECTION,All Moves,MAROONDAH HWY & STATION ST,5320,STATION STREET,STATION STREET,TMVMT,Manual,Greater than 10 Years,18,1998,10000,320,0.03,6291
144.29844005626103,-36.75791868194641,3040,3321,6630,MURPHY ST NE of MC IVOR HWY,INTERSECTION,All Moves,MC IVOR HWY & MURPHY ST,9999,Missing Data,MURPHY STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,6630
144.99381281175414,-37.79496319919852,3042,3322,6064,HODDLE ST N of EASTERN FWY,INTERSECTION,All Moves,EASTERN FWY & HODDLE ST,2080,HODDLE HIGHWAY,HODDLE STREET,TMVMT,Manual,Greater than 10 Years,22,1994,24000,1100,0.05,6064
145.5935396016834,-35.925491387993056,3044,3323,6449,MURRAY VALLEY HWY E of GOULBURN VALLEY HW,INTERSECTION,All Moves,BENALLA TOCUMWAL R & GOULBURN VALLEY HW,2570,MURRAY VALLEY HIGHWAY,MURRAY VALLEY HIGHWAY,TMVMT,Manual,Greater than 10 Years,20,1996,0,0,0.0,6449
145.09045262702233,-37.88205440054182,3049,3824,6074,WARRIGAL RD N OF S.E. ARTERIAL SEBD RAMPS,INTERSECTION,All Moves,S.E.ARTERIAL SEBD RAMPS & WARRIGAL RD,2070,WARRIGAL HIGHWAY,WARRIGAL ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,29000,930,0.03,6074
144.9978872705618,-37.74432178621656,3054,3328,4189,ST GEORGES RD N OF BELL ST,INTERSECTION,All Moves,BELL ST & ST GEORGES RD,5861,ST GEORGES ROAD,ST GEORGES ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,4189
144.96982630496143,-37.801467002808494,3056,3329,4918,RATHDOWNE ST AT GRATTAN ST,INTERSECTION,Scheduled PubTpt Bus flow,RATHDOWNE ST AT GRATTAN ST,9999,Missing Data,RATHDOWNE STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,4918
145.00013165268126,-37.76141019269682,3058,3330,3597,HIGH ST N OF DAREBIN RD DEPARTURE,INTERSECTION,All Moves,HIGH ST N OF DAREBIN RD DEPARTURE,5205,HIGH STREET,HIGH STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3597
145.28711935547756,-37.836794602330784,3062,3332,3072,DORSET RD N OF MOUNTAIN HWY,INTERSECTION,All Moves,MOUNTAIN HWY/DORSET RD,5784,DORSET ROAD,DORSET ROAD,SCATS,Scats,Less than 2 Years,0,2016,20000,0,0.0,3072
145.0411455255396,-37.90395700101964,3064,3333,5142,LILLIMUR RD N OF NORTH RD DEPARTURE,INTERSECTION,All Moves,LILLIMUR RD N OF NORTH RD DEPARTURE,9999,Missing Data,LILLIMUR ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,5142
141.1755981024133,-35.26115394920117,3068,3335,3765,MALLE HWY RLX WEST OF MURRAYVILLE 200M EAST OF RAILWAY LINE WBD,MIDBLOCK,All Moves,MALLE HWY RLX WEST OF MURRAYVILLE 200M EAST OF RAILWAY LINE,2650,MALLEE HIGHWAY,MALLEE HIGHWAY,APARX,Classification,Between 2 and 5 Years,4,2012,340,120,0.37,3765
145.02059946096747,-37.89413038578879,3072,3337,3945,HAWTHORN RD N OF NORTH RD DEPARTURE,INTERSECTION,All Moves,HAWTHORN RD N OF NORTH RD DEPARTURE,5299,HAWTHORN ROAD,HAWTHORN ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3945
145.12887546642247,-38.1360062857058,3074,3338,4346,DANDENONG RD AT MEREWEATHER AVE,INTERSECTION,Scheduled PubTpt Bus flow,DANDENONG RD AT MEREWEATHER AVE,5159,KLAUER ROAD,DANDENONG ROAD W,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,4346
145.02698580615123,-37.76618474916377,3078,3340,4909,DAREBIN RD 15M AFTER GRANGE RD,INTERSECTION,Scheduled PubTpt Bus flow,DAREBIN RD 15M AFTER GRANGE RD,5192,DAREBIN ROAD,DAREBIN ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,4909
145.01720681397785,-37.91535089356459,3080,3341,5143,NEPEAN HWY NW OF CENTRE RD DEPARTURE,INTERSECTION,All Moves,NEPEAN HWY NW OF CENTRE RD DEPARTURE,2660,NEPEAN HIGHWAY,NEPEAN HIGHWAY,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,5143
145.07830466798595,-37.782753986149686,3082,3342,4345,BULLEEN RD SW BD BTWN LEONIS AV & DONCASTER RD,INTERSECTION,Scheduled PubTpt Bus flow,BULLEEN RD SBTWN LEONIS AV & DONCASTER RD,5363,BULLEEN ROAD,BULLEEN ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,4345
144.89946350878748,-37.734844961302514,3083,3841,3790,TULLAMARINE FWY OFF RAMP E BD TO BULLA RD,MIDBLOCK,All Moves,TULLAMARINE FWY OFF RAMP TO BULLA RD,7921,2810R 5824F,TULLAMARINE IN-BULLA RAMP OF,APARX,Classification,Between 2 and 5 Years,3,2013,27000,1300,0.05,3790
145.0179530173904,-37.90811409758853,3084,3343,4366,HAWTHORN RD N OF UNION ST,INTERSECTION,All Moves,HAWTHORN RD/UNION ST,5299,HAWTHORN ROAD,HAWTHORN ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,4366
145.04159456301957,-37.74833190022074,3086,3344,4910,ORIEL RD AT TOBRUK AVE,INTERSECTION,Scheduled PubTpt Bus flow,ORIEL RD AT TOBRUK AVE,9999,Missing Data,ORIEL ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,4910
144.94613240325637,-37.83491880666764,3088,3345,4906,CROCKFORD ST 10M BEFORE RAGLAN ST,INTERSECTION,Scheduled PubTpt Bus flow,CROCKFORD ST 10M BEFORE RAGLAN ST,5738,BAY STREET,CROCKFORD STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,4906
146.44989748518836,-38.23882712772762,3089,3844,3794,PRINCES HWY E BD 1200M W OF VILLAGE AV,MIDBLOCK,All Moves,PRINCES HWY 1200M W OF VILLAGE AV,2510,PRINCES FREEWAY EAST,PRINCES FREEWAY,APARX,Classification,Between 2 and 5 Years,3,2013,7000,990,0.14,3794
145.0446666011864,-37.84721180062432,3090,3346,3512,TOORONGA RD N OF TOORONGA VILLAGE ACCESS RD,INTERSECTION,All Moves,TOORONGA RD/TOORONGA VILLAGE ACCESS RD,5315,TOORONGA ROAD,TOORONGA ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,3512
144.95137006612327,-37.84912071383104,3092,3347,4697,KERFRED RD NE OF BEACONSFIELD PDE,INTERSECTION,All Moves,BEACONSFIELD PDE/KERFERD RD,9999,Missing Data,KERFERD ROAD,SCATS,Scats,Between 2 and 5 Years,3,2013,4800,0,0.0,4697
144.59527804107657,-37.47380215450962,3096,3349,3768,CALDER FWY SE BD ENTRY RAMP FROM GISBORNE-KILMORE RD,MIDBLOCK,On Ramp,CALDER FWY SENTRY RAMP FROM GISBORNE-KILMORE RD,7371,5396B 2530R,STATION-CALDER IN RAMP ON,APARX,Classification,Between 2 and 5 Years,4,2012,1400,100,0.07,3768
144.92168488292808,-37.82429109442195,3097,3848,4356,SALMON ST N OF FACTORY ACCESS,INTERSECTION,All Moves,SALMON ST/FACTORY ACCESS,9999,Missing Data,SALMON STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,4356
144.97936931598167,-37.76400649167925,3098,3350,4530,NICHOLSON ST N OF BLYTH ST,INTERSECTION,All Moves,BLYTH ST & NICHOLSON ST,5736,NICHOLSON STREET,NICHOLSON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,4530
145.05414238815695,-37.95735389065095,3100,3351,4539,KAREN ST E OF NEPEAN HWY,INTERSECTION,All Moves,NEPEAN HWY/BAY RD/KAREN ST,9999,Missing Data,KAREN STREET,SCATS,Scats,Between 2 and 5 Years,5,2011,8100,0,0.0,4539
145.0991822815515,-38.224731677308725,3105,3852,4735,MOOROODUC HWY SW OF ERAMOSA RD,INTERSECTION,All Moves,MOOROODUC HWY/ERAMOSA RD,2860,MOOROODUC HIGHWAY,MOOROODUC HIGHWAY,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,4735
144.28409575722532,-36.749612274291,3160,3906,6451,LUCAN ST NE of ARNOLD ST,INTERSECTION,All Moves,ARNOLD ST & LUCAN ST,5166,IRONBARK-WHITE HILLS ROAD,LUCAN STREET,TMVMT,Manual,Greater than 10 Years,20,1996,4200,0,0.0,6451
145.77794391511347,-38.084225094783136,3204,3386,6025,SAND RD N BD N OF PRINCES FWY,INTERSECTION,All Moves,SAND RD N OF PRINCES FWY,9999,Missing Data,SAND ROAD,TMVMT,Manual,Greater than 10 Years,16,2000,600,30,0.05,6025
145.27645808776336,-37.989752999500205,3223,3889,6664,HALLAM NORTH ROAD N OF BELGRAVE HALLAM RO,INTERSECTION,All Moves,BELGRAVE HALLAM RO & HALLAM NORTH ROAD,5057,HALLAM ROAD,HALLAM NORTH ROAD,TMVMT,Manual,Greater than 10 Years,17,1999,7200,0,0.0,6664
144.71146346100934,-38.13948028369374,3240,3427,5657,THE ESPLANADE NWBD BTW PIGDON ST & MCDONALD ST,MIDBLOCK,All Moves,THE ESPLANADE BTW PIGDON ST & MCDONALD ST,4032,PORTARLINGTON-ST LEONARDS ROAD,THE ESPLANADE,APARX,Classification,Between 2 and 5 Years,3,2013,910,90,0.11,5657
144.99387364510198,-37.755243611426806,3244,3428,3453,ST GEORGES RD N OF NORMANBY AV DEPARTURE,INTERSECTION,All Moves,ST GEORGES RD N OF NORMANBY AV DEPARTURE,2130,STATE (ST GEORGES) HIGHWAY,ST GEORGES ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3453
145.0057334290992,-37.83531910411895,3250,3430,3982,ALEXANDRA AVE W OF WILLIAMS RD,INTERSECTION,All Moves,WILLIAMS RD/WILLIAMS RD NORTH/ALEXANDRA AVE,5998,WILLIAMS ROAD,WILLIAMS ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,3982
145.18362429751696,-38.29990783310103,3255,3931,3856,FRANKSTON-FLINDERS RD N OF HIGH ST,INTERSECTION,All Moves,FRANKSTON-FLINDERS RD NR HIGH ST,9999,Missing Data,HODGINS ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,3856
144.97798919058738,-37.78086239759703,3257,3432,3938,NICHOLSON ST N OF SCOTCHMER ST DEPARTURE,INTERSECTION,All Moves,NICHOLSON ST N OF SCOTCHMER ST DEPARTURE,5736,NICHOLSON STREET,NICHOLSON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3938
145.00900161467376,-37.90623821400934,3261,3433,4590,MILROY ST NE OF NEPEAN HWY,INTERSECTION,All Moves,NEPEAN HWY/BAY ST/MILROY ST/HAMPTON ST,9999,Missing Data,MILROY STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,4590
144.99084256607367,-37.772015797899385,3271,3436,3183,ST GEORGES RD N OF MERRI PDE,INTERSECTION,All Moves,CHARLES ST & MERRI PDE & ST GEORGES RD,2130,STATE (ST GEORGES) HIGHWAY,ST GEORGES ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3183
144.9715563431973,-37.772337105702285,3273,3437,4535,LYGON ST N OF GLENLYON RD,INTERSECTION,All Moves,GLENLYON RD & LYGON ST,9999,Missing Data,LYGON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,4535
145.29991711945317,-37.91654279133671,3275,3438,5003,LYSTERFIELD RD N OF WELLINGTON RD,INTERSECTION,All Moves,LYSTERFIELD RD / WELLINGTON RD / PARK ACCESS,5782,LYSTERFIELD ROAD,LYSTERFIELD ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,5003
144.80679651466383,-37.722606992954816,3281,3441,5282,SUNSHINE AVE SE OF COPERNICUS WAY,INTERSECTION,All Moves,SUNSHINE AVE/COPERNICUS WAY,5530,SUNSHINE AVENUE,SUNSHINE AVENUE,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,5282
145.00905395235307,-37.70820318987788,3282,3941,4705,HIGH ST N OF BROADHURST AVE,INTERSECTION,All Moves,HIGH ST/BROADHURST AVE,5817,EPPING ROAD,HIGH STREET,SCATS,Scats,Less than 2 Years,0,2016,20000,0,0.0,4705
144.96900881252807,-37.81476851668221,3283,3442,3276,RUSSELL ST S OF FLINDERS LN,INTERSECTION,All Moves,RUSSELL ST/FLINDERS LN,9999,Missing Data,COLLINS STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,3276
144.99858098338797,-37.74233272714958,3285,3443,4794,ST GEORGES RD N OF BELL ST DEPARTURE,INTERSECTION,All Moves,ST GEORGES RD N OF BELL ST DEPARTURE,5861,ST GEORGES ROAD,ST GEORGES ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,4794
145.2153722070663,-38.01433180280045,3286,3943,4822,DANDENONG-FRANKSTON RD N OF GREENS RD,INTERSECTION,Left Missing,DANDENONG-FRANKSTON RD/GREENS RD,2090,DANDENONG VALLEY HIGHWAY,FRANKSTON-DANDENONG ROAD,SCATS,Scats,Less than 2 Years,0,2016,15000,0,0.0,4822
145.17410531625978,-37.82804199781005,3288,3944,3478,SPRINGVALE RD S OF HIGH ST,INTERSECTION,All Moves,SPRINGVALE RD NR HIGH ST,2400,STATE (BELL/SPRINGVALE) HIGHWAY,SPRINGVALE ROAD,SCATS,Scats,Between 2 and 5 Years,4,2012,33000,0,0.0,3478
145.02618471327875,-37.901168096105536,3291,3446,4537,BAMBRA RD N OF NORTH RD DEPARTURE,INTERSECTION,All Moves,BAMBRA RD N OF NORTH RD DEPARTURE,9999,Missing Data,BAMBRA ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,4537
145.4022338533779,-36.34148650206728,3295,3448,4039,GOULBURN VALLEY HIGHWAY N Bd btwn NURMURKAH ROAD & BARMAH-SHEPPARTON ROAD,MIDBLOCK,All Moves,GOULBURN VALLEY HIGHWAY BTWN NURMURKAH ROAD & BARMAH-SHEPPARTON ROAD,2640,GOULBURN VALLEY HIGHWAY,GOULBURN VALLEY HIGHWAY,APARX,Classification,Between 2 and 5 Years,2,2014,4500,260,0.06,4039
145.22274780161837,-36.454792587816485,3297,3449,4038,MURCHISON-TATURA RD BTW RUSHWORTH-TATURA RD & MURTON RD,MIDBLOCK,All Moves,MURCHISON-TATURA RD BTW RUSHWORTH-TATURA RD & MURTON RD,9999,Missing Data,GIRGARRE EAST ROAD,APARX,Classification,Less than 2 Years,1,2015,1000,140,0.14,4038
145.12590629753117,-37.67511299936214,3300,3950,4926,YAN YEAN RD 30M BEFORE MACKELROY RD,INTERSECTION,Scheduled PubTpt Bus flow,YAN YEAN RD 30M BEFORE MACKELROY RD,5724,YAN YEAN ROAD,YAN YEAN ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,4926
145.01991020221857,-37.86128749146619,3302,3951,4911,WATTLETREE RD E BD BTWN KOOYONG RD & GLENFERRIE RD,INTERSECTION,Scheduled PubTpt Tram flow,WATTLETREE RD BTWN KOOYONG RD & GLENFERRIE RD,5089,WATTLETREE ROAD,WATTLETREE ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,4911
145.0096547169022,-37.78230089742623,3304,3952,4341,VICTORIA RD 20M BEFORE WESTGARTH ST,INTERSECTION,Scheduled PubTpt Bus flow,VICTORIA RD 20M BEFORE WESTGARTH ST,9999,Missing Data,VICTORIA ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,4341
145.15954561581393,-37.96331264918986,3310,3955,4333,HEATHERTON RD 50M BEFORE TREESBANK AVE,INTERSECTION,Scheduled PubTpt Bus flow,HEATHERTON RD 50M BEFORE TREESBANK AVE,5970,HEATHERTON ROAD,HEATHERTON ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,4333
145.17923078314575,-37.79627960211873,3424,3208,6075,SPRINGVALE RD N of MITCHAM RD,INTERSECTION,All Moves,MITCHAM RD & SPRINGVALE RD,5929,SPRINGVALE ROAD,SPRINGVALE ROAD,TMVMT,Manual,Greater than 10 Years,21,1995,10000,0,0.0,6075
145.31590525138367,-37.8021637334118,3429,3210,6066,DURHAM RD NE of MT DANDENONG RD,INTERSECTION,All Moves,LIVERPOOL RD & MT DANDENONG RD,9999,Missing Data,DURHAM ROAD,TMVMT,Manual,Greater than 10 Years,22,1994,3400,110,0.03,6066
144.78959128981865,-37.7970192964117,3440,3615,6083,FITZGERALD RD N BD N OF WESTERN RING RD,INTERSECTION,All Moves,FITZGERALD RD N OF WESTERN RING RD,5137,FITZGERALD ROAD,FITZGERALD ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,4300,240,0.06,6083
145.2304203348191,-37.80442081701668,3448,3617,6079,WARRANDYTE RD NE OF LOUGHNAN RD,INTERSECTION,All Moves,LOUGHNAN RD & WARRANDYTE RD,5806,RINGWOOD-WARRANDYTE ROAD,WARRANDYTE ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,15000,280,0.02,6079
143.00611957023406,-37.29848540755114,3470,3224,3771,WARRAYATKIN RD NWBD BTW WESTERN HWY & WARRAK RD,MIDBLOCK,All Moves,WARRAYATKIN RD BTW WESTERN HWY & WARRAK RD,9999,Missing Data,WARRAYATKIN ROAD,APARX,Classification,Between 2 and 5 Years,4,2012,50,0,0.06,3771
144.98188201422167,-37.86239427617717,3473,3225,4349,BARKLY ST 5M OPP WATERLOO CRES,INTERSECTION,Scheduled PubTpt Bus flow,BARKLY ST 5M OPP WATERLOO CRES,9999,Missing Data,EMILTON AVENUE,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,4349
145.0719451963008,-37.20667633149139,3476,3226,3774,HUME FWY S BD ON RAMP FROM STRATH CREEK RD,MIDBLOCK,All Moves,HUME FWY ON RAMP FROM STRATH CREEK RD,5514,BROADFORD-FLOWERDALE ROAD,STRATH CREEK ROAD,APARX,Classification,Between 2 and 5 Years,4,2012,780,80,0.11,3774
144.97972270560336,-37.77042330376064,3479,3227,4193,NICHOLSON ST N OF VICTORIA ST DEPARTURE,INTERSECTION,All Moves,NICHOLSON ST N OF VICTORIA ST DEPARTURE,5736,NICHOLSON STREET,NICHOLSON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,4193
145.0131901305296,-37.75917560322661,3488,3230,3941,VICTORIA RD N OF DAREBIN RD TURNS ONLY,INTERSECTION,Incomplete Through,DAREBIN RD & VICTORIA RD TURNS ONLY,9999,Missing Data,VICTORIA ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3941
142.8561622493999,-38.43379898931014,3490,3631,2820,AYRESFORD RD N Bd btwn TIMBOON-NULLAWARRE RD & COBDEN-WARRNAMBOOL RD,MIDBLOCK,All Moves,AYRESFORD RD BTWN TIMBOON-NULLAWARRE RD & COBDEN-WARRNAMBOOL RD,5031,AYRESFORD ROAD,AYRESFORD ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,160,30,0.23,2820
144.97980759086292,-37.874522299411694,3491,3231,4927,BARKLY ST 10M AFTER DICKENS ST,INTERSECTION,Scheduled PubTpt Bus flow,BARKLY ST 10M AFTER DICKENS ST,5850,HODDLE MAIN ROAD,BARKLY STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,4927
145.5313575672151,-37.867907811556826,3494,3232,5655,WOORI YALLOCK RD 100M N OF CURVE N BD NORTH OF TSCHAMPIONS RD,MIDBLOCK,All Moves,WOORI YALLOCK RD 100M N OF CURVE NORTH OF TSCHAMPIONS RD,5770,HEALESVILLE-KOO-WEE-RUP ROAD,WOORI YALLOCK ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,5655
144.94372370679994,-37.83708760657508,3496,3633,5395,BAY ST 15M BEFORE BRIDGE ST,INTERSECTION,Scheduled PubTpt Bus flow,BAY ST 15M BEFORE BRIDGE ST,5738,BAY STREET,BAY STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,5395
145.06722685102733,-37.85456940723622,3497,3233,4540,GLEN IRIS RD N OF VALLEY PDE DEPARTURE,INTERSECTION,All Moves,GLEN IRIS RD N OF VALLEY PDE DEPARTURE,9999,Missing Data,GLEN IRIS ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,4540
145.2041686116026,-37.9687615736689,3499,3234,4334,HEATHERTON RD 50M BEFORE GLADSTONE RD,INTERSECTION,Scheduled PubTpt Bus flow,HEATHERTON RD 50M BEFORE GLADSTONE RD,5970,HEATHERTON ROAD,HEATHERTON ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,4334
142.88606173376468,-36.091339989923696,3502,3235,4040,SUNRAYSIA HIGHWAY N BD SOUTH OF WARRACKNABEAL-BIRCHIP ROAD,MIDBLOCK,All Moves,SUNRAYSIA HIGHWAY BTWN SOUTH OF WARRACKNABEAL-BIRCHIP ROAD,2700,SUNRAYSIA HIGHWAY,SUNRAYSIA HIGHWAY,APARX,Classification,Between 2 and 5 Years,3,2013,80,20,0.26,4040
145.0236973041421,-37.7658353789732,3504,3734,5398,DAREBIN RD E BD BTWN STATION ST & GRANGE RD,INTERSECTION,Scheduled PubTpt Bus flow,DAREBIN RD BTWN STATION ST & GRANGE RD,5192,DAREBIN ROAD,DAREBIN ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,5398
145.065501880092,-37.793220417644285,3509,3637,4925,DONCASTER RD 50M AFTER BURKE RD,INTERSECTION,Scheduled PubTpt Bus flow,DONCASTER RD 50M AFTER BURKE RD,5805,DONCASTER ROAD,DONCASTER ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,4925
145.378426101535,-37.53653620197214,3511,3238,3780,HEALESVILLE-KINGLAKE RD 200M W E BD WEST OF MOUNTAIN HOME RD,MIDBLOCK,All Moves,HEALESVILLE-KINGLAKE RD 200M W WEST OF MOUNTAIN HOME RD,5791,HEALESVILLE-KINGLAKE ROAD,HEALESVILLE-KINGLAKE ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,3780
145.20791325754038,-38.00301377129996,3512,3638,3518,HAMMOND RD N OF RODEO DR,INTERSECTION,All Moves,HAMMOND RD/RODEO DR/LAVENIR BVD,9999,Missing Data,HAMMOND ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,3518
145.14695751498948,-37.978522851198704,3513,3737,4199,SPRINGVALE RD N OF DINGLEY ARTERIAL,INTERSECTION,All Moves,DINGLEY ARTERIAL & SPRINGVALE RD,9999,Missing Data,PATERSON ROAD,TMVMT,Manual,Between 2 and 5 Years,3,2013,12000,380,0.03,4199
144.74782641562513,-37.88138970316525,3514,3239,4720,PALMERS RD N OF THE STRAND,INTERSECTION,All Moves,PALMERS RD/THE STRAND,5421,TRUGANINA-SEABROOK ROAD,PALMERS ROAD,SCATS,Scats,Between 2 and 5 Years,3,2013,8000,0,0.0,4720
146.4194654790817,-38.239411392925874,3515,3639,4726,MORWELL-TRARALGON RD W OF BRIDLE RD,INTERSECTION,All Moves,MORWELL-TRARALGON RD NR BRIDLE RD,5921,MORWELL-TRARALGON ROAD,PRINCES DRIVE,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,4726
144.98422440974477,-37.714001849491744,3517,3240,3538,EDWARDES ST E OF NEWLANDS RD,INTERSECTION,All Moves,EDWARDES RD/NEWLANDS RD,9999,Missing Data,EDWARDES STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,3538
145.05913246766022,-37.8583711878512,3518,3640,4198,MONASH FWY S BD OFF RAMP N OF HIGH ST,INTERSECTION,Off Ramp,HIGH ST & MONASH FWY S BD OFF RAMP,7152,2000F 5801B,MONASH OUT-HIGH RAMP OF,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,4198
145.02133160844923,-37.75004370199253,3520,3241,3599,ALBERT ST N OF DUNDAS ST TURNS ONLY,INTERSECTION,Incomplete Through,ALBERT ST & DUNDAS ST TURNS ONLY,5860,FAIRFIELD-RESERVOIR ROAD,ALBERT STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3599
145.01910490291547,-37.659710295863846,3521,3641,3461,HIGH ST N BD NE of CHILDS RD,INTERSECTION,All Moves,HIGH ST NE OF CHILDS RD,5817,EPPING ROAD,HIGH STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3461
