Site,Samples,RMSE,MAE,MAPE (%),R2
4555,488,0.10262,0.08511,365.2176,0.747435
2157,488,0.10264,0.086876,251.2864,0.791952
3725,488,0.10265,0.084782,179.9123,0.823719
3543,488,0.102658,0.084886,270.5826,0.805281
5110,488,0.102663,0.085542,245.0463,0.793691
1571,488,0.102697,0.080103,64.9794,0.777015
4092,488,0.102698,0.090116,291.1549,0.819714
306,488,0.102725,0.086074,128.2303,0.808924
2970,488,0.102779,0.086652,249.1947,0.797503
756,488,0.102788,0.089546,336.2011,0.829489
1948,488,0.102835,0.084603,103.4661,0.800027
4528,488,0.102894,0.086033,147.3638,0.799846
460,488,0.102937,0.085399,308.0634,0.81941
4323,488,0.102944,0.08239,167.8909,0.817726
1244,488,0.102952,0.084595,350.6193,0.789438
1754,488,0.102959,0.091497,472.21,0.61672
1211,488,0.103012,0.079653,47.3059,0.804655
3447,488,0.103034,0.086286,40.018,0.780464
1854,488,0.10304,0.084888,301.2055,0.723473
6068,488,0.103066,0.093549,267.4811,0.817316
1518,488,0.103091,0.08631,180.6516,0.79595
4055,488,0.103094,0.087595,178.2002,0.81739
6206,488,0.103101,0.085612,84.7406,0.803877
187,488,0.103103,0.084655,241.3437,0.827944
1888,488,0.103121,0.084044,38.2335,0.808455
949,488,0.103143,0.087349,232.9044,0.794209
5438,488,0.103146,0.079896,193.1962,0.828613
469,488,0.103166,0.085429,368.4694,0.806395
1337,488,0.103173,0.078059,48.9368,0.821355
1325,488,0.103184,0.084678,168.8112,0.810959
4827,488,0.103206,0.084893,276.4362,0.762348
1522,488,0.103216,0.081379,176.7055,0.798564
5120,488,0.103223,0.091526,510.2879,0.76828
1832,488,0.103225,0.088129,191.489,0.82668
4231,488,0.103227,0.084556,41.47,0.810402
6318,488,0.103241,0.083955,452.3372,0.778913
1718,488,0.103242,0.086769,309.7701,0.801528
1500,488,0.103243,0.075906,78.0847,0.764813
4245,488,0.103269,0.084292,74.6728,0.78826
377,488,0.103278,0.090961,210.6353,0.814279
32024,488,0.103293,0.083473,117.9807,0.815951
2261,488,0.103298,0.079528,212.2868,0.799585
5813,488,0.103354,0.087093,183.4585,0.76819
1029,488,0.103357,0.086023,181.4051,0.804579
4885,488,0.103359,0.084374,46.8813,0.796892
1968,488,0.103377,0.083863,81.165,0.749425
4300,488,0.103395,0.087852,175.3164,0.829324
1387,488,0.103439,0.089415,295.7508,0.797919
5033,488,0.103447,0.090558,137.7304,0.82161
3755,488,0.103459,0.080481,113.3784,0.74096
225,488,0.103477,0.085391,237.3045,0.81476
515,488,0.103483,0.087222,139.732,0.822225
4915,488,0.10349,0.086776,243.1767,0.828741
1704,488,0.1035,0.085937,108.8237,0.821175
2053,488,0.103533,0.07318,73.0284,0.728557
5135,488,0.103566,0.082909,222.6053,0.802217
4326,488,0.103684,0.083231,178.2146,0.815876
1207,488,0.103684,0.075538,113.1169,0.748972
2399,488,0.10371,0.086977,68.8392,0.816751
490,488,0.103733,0.082793,190.7586,0.805945
2471,488,0.103747,0.087253,151.8005,0.811673
2897,488,0.103757,0.087134,137.658,0.81507
545,488,0.103761,0.085038,273.6671,0.810865
761,488,0.103864,0.08456,222.3221,0.821942
446,488,0.103883,0.084013,179.3876,0.826862
4045,488,0.10392,0.086062,83.694,0.81799
365,488,0.103925,0.084874,333.4103,0.824715
3763,488,0.103937,0.090853,210.6083,0.82458
542,488,0.103972,0.08874,420.9313,0.793366
796,488,0.104009,0.084288,122.2339,0.834556
2372,488,0.104009,0.083552,97.9452,0.811454
2121,488,0.104053,0.087582,280.5644,0.812998
5410,488,0.104093,0.089258,218.7647,0.814564
2485,488,0.104151,0.086133,72.7647,0.782587
3162,488,0.104156,0.08823,65.6001,0.798819
3574,488,0.104171,0.086755,154.0462,0.820776
1241,488,0.10418,0.086099,111.614,0.806072
5460,488,0.104189,0.085728,62.9663,0.804715
5850,488,0.104285,0.090806,197.97,0.819619
445,488,0.104285,0.084877,377.3111,0.816011
1995,488,0.1043,0.083597,103.5383,0.805295
4039,488,0.104306,0.087846,34.3448,0.671707
1107,488,0.104328,0.083743,267.238,0.836798
4893,488,0.10433,0.086479,86.8353,0.7063
3539,488,0.10434,0.089474,242.488,0.820723
2005,488,0.104342,0.085224,66.8315,0.798804
4070,488,0.104378,0.08649,239.2945,0.795439
4416,488,0.104384,0.085663,129.3146,0.806419
214,488,0.104426,0.08434,204.62,0.772942
557,488,0.104447,0.08457,144.4932,0.816717
1824,488,0.104452,0.084926,95.2132,0.798647
2025,488,0.1045,0.087132,518.8798,0.788493
3199,488,0.10452,0.089093,118.5445,0.814508
509,488,0.104547,0.081407,125.7098,0.810006
1557,488,0.104562,0.087141,287.512,0.787492
6689,488,0.104572,0.09325,135.0739,0.824256
4239,488,0.104587,0.087805,84.2546,0.772736
6691,488,0.10459,0.091905,107.2865,0.823986
5168,488,0.104621,0.084622,174.6913,0.801784
5050,488,0.104623,0.087631,78.5735,0.810771
5390,488,0.104635,0.080289,158.0239,0.72804
6449,488,0.104649,0.085487,88.1247,0.793191
823,488,0.10473,0.089355,305.3636,0.807784
6291,488,0.104777,0.087328,307.7298,0.80702
4825,488,0.104796,0.089299,228.0421,0.81168
378,488,0.104834,0.085674,111.3629,0.834177
2168,488,0.104834,0.087154,173.7687,0.828603
1435,488,0.104837,0.089631,258.4744,0.790199
3933,488,0.104838,0.086751,444.0983,0.817756
2737,488,0.104872,0.089256,102.5726,0.806706
1230,488,0.104874,0.082413,141.522,0.794692
4729,488,0.104876,0.088048,221.0397,0.824563
1519,488,0.104913,0.08588,223.3086,0.813549
2723,488,0.104977,0.086555,202.9345,0.814862
32115,488,0.104996,0.0854,160.8441,0.796176
4399,488,0.105,0.086643,84.5269,0.798747
6143,488,0.105015,0.08376,245.4702,0.779548
3096,488,0.105019,0.085269,133.2455,0.821079
6801,488,0.105039,0.085717,435.9127,0.795272
3594,488,0.105067,0.089685,141.8261,0.818133
6692,488,0.105099,0.091584,122.8967,0.825249
3653,488,0.105107,0.09258,247.4154,0.815959
1472,488,0.105111,0.084493,383.1324,0.809269
6409,488,0.105124,0.08551,83.8456,0.804048
2064,488,0.105126,0.084333,73.8351,0.770472
4894,488,0.105147,0.082678,81.3907,0.794046
3834,488,0.105152,0.089893,508.526,0.660313
1185,488,0.105164,0.09089,79.1491,0.804992
1877,488,0.105165,0.082707,126.2399,0.77997
2686,488,0.105178,0.08617,244.3618,0.827203
3642,488,0.105211,0.087851,60.9848,0.738015
2179,488,0.105239,0.086268,109.0898,0.799424
6218,488,0.105263,0.088086,278.3341,0.816102
1801,488,0.105268,0.085063,72.4972,0.817648
2086,488,0.105271,0.083779,180.9548,0.811962
2014,488,0.1053,0.083799,325.6439,0.819673
1028,488,0.105305,0.082882,215.007,0.82578
191,488,0.105308,0.084888,89.0215,0.8312
6121,488,0.105341,0.07546,62.4808,0.457396
4096,488,0.105384,0.089765,251.9063,0.793865
3240,488,0.105393,0.084822,75.5656,0.806931
1395,488,0.105399,0.087944,116.4476,0.810195
981,488,0.105408,0.086629,169.2073,0.817546
2257,488,0.105494,0.092544,393.6934,0.788563
3276,488,0.105503,0.086522,214.7584,0.247372
5439,488,0.105569,0.086758,87.284,0.769233
2771,488,0.105589,0.08813,153.447,0.813592
2246,488,0.105596,0.09076,237.3509,0.815012
1590,488,0.105653,0.08486,126.8567,0.829516
1965,488,0.105691,0.080952,66.7442,0.792995
280,488,0.105693,0.088848,101.5019,0.8253
2230,488,0.1057,0.083506,147.6532,0.794164
1144,488,0.105705,0.094003,112.8741,0.806525
3268,488,0.105765,0.089846,179.6261,0.820823
100,488,0.105771,0.086646,94.2346,0.824806
1797,488,0.105779,0.085028,76.6995,0.814662
2698,488,0.105808,0.085297,144.7582,0.810625
4279,488,0.105822,0.088631,86.3111,0.805438
5035,488,0.105823,0.091432,104.2375,0.816817
4953,488,0.105851,0.086894,138.5169,0.816303
1515,488,0.105854,0.089345,306.8716,0.821025
5399,488,0.105906,0.084742,57.0562,0.813261
3281,488,0.105966,0.088819,179.24,0.823942
606,488,0.105982,0.085042,101.5469,0.819286
2703,488,0.105987,0.087107,114.6639,0.812563
1809,488,0.105997,0.08819,55.7159,0.796704
3432,488,0.106017,0.088066,105.3372,0.807946
3035,488,0.106018,0.082007,870.3229,0.532388
1225,488,0.106093,0.087581,278.5589,0.827522
2263,488,0.106094,0.08527,129.0748,0.801124
5299,488,0.106121,0.082624,96.4226,0.828489
2779,488,0.106126,0.090543,148.4052,0.802608
4983,488,0.106137,0.087607,50.5401,0.802395
1044,488,0.106169,0.08246,43.8957,0.755902
5109,488,0.106181,0.088425,287.9998,0.784608
5030,488,0.106184,0.090943,166.7907,0.808828
1751,488,0.106195,0.085642,55.69,0.794704
3437,488,0.106238,0.088778,142.6484,0.812296
1114,488,0.106254,0.08803,98.4303,0.834254
2311,488,0.106274,0.090539,140.0035,0.821842
1741,488,0.106276,0.085581,96.3425,0.803957
5363,488,0.106309,0.087276,265.8524,0.823782
2059,488,0.106348,0.083521,118.5393,0.794361
6414,488,0.106365,0.087419,79.387,0.798494
3573,488,0.106421,0.08871,236.4421,0.820047
1767,488,0.106427,0.089434,96.0044,0.808391
4904,488,0.106462,0.080121,433.2216,0.447936
6802,488,0.106471,0.091863,202.23,0.819134
1800,488,0.106472,0.085392,90.1532,0.817629
1140,488,0.10649,0.092172,369.1668,0.814076
4244,488,0.106519,0.089944,72.6335,0.800617
3767,488,0.106524,0.088203,152.0096,0.795718
3354,488,0.106547,0.090744,332.3677,0.824509
745,488,0.106548,0.092375,152.2097,0.817095
3975,488,0.106578,0.087881,67.3508,0.822996
5132,488,0.106586,0.084837,136.4122,0.814113
2234,488,0.106589,0.089578,276.1589,0.792043
5178,488,0.106594,0.087868,174.3493,0.746478
4755,488,0.106596,0.092341,88.8067,0.784508
3427,488,0.106615,0.090011,77.5601,0.806779
101,488,0.10662,0.087623,189.3063,0.829607
1781,488,0.10665,0.087279,250.4062,0.816215
4583,488,0.106658,0.075468,30.8156,0.45411
3793,488,0.106662,0.087776,119.275,0.799554
4253,488,0.106671,0.087029,155.7394,0.794019
3722,488,0.106689,0.09021,110.1556,0.825194
2898,488,0.1067,0.08936,123.6593,0.814858
290,488,0.106704,0.087925,138.4688,0.820623
4142,488,0.106705,0.08175,114.578,0.787761
4762,488,0.10672,0.07337,61.3961,0.700395
5858,488,0.106732,0.087232,241.8435,0.786105
740,488,0.106736,0.090547,288.1021,0.816071
724,488,0.106738,0.094542,338.1526,0.812636
942,488,0.10674,0.088976,79.2502,0.805336
1263,488,0.106768,0.088527,251.3206,0.78452
4330,488,0.106771,0.090324,201.9051,0.788743
1501,488,0.106792,0.08393,42.3315,0.791706
4170,488,0.106796,0.088828,82.6871,0.780423
1976,488,0.106814,0.086767,167.2945,0.834564
1214,488,0.106817,0.082349,100.3683,0.832388
3714,488,0.106859,0.092175,355.0517,0.818871
385,488,0.10688,0.08908,274.6755,0.824315
1479,488,0.106889,0.088433,324.2738,0.811148
3299,488,0.106946,0.086625,200.3426,0.826068
2074,488,0.106962,0.088595,339.2805,0.746564
4720,488,0.106974,0.089787,128.9795,0.811959
3047,488,0.106988,0.088819,224.7169,0.810583
3776,488,0.107055,0.086507,144.5362,0.821934
168,488,0.107057,0.088414,139.2455,0.826812
2679,488,0.107061,0.087256,69.4589,0.794993
1266,488,0.107078,0.090818,309.9342,0.774234
1681,488,0.107082,0.087314,50.3159,0.769844
3629,488,0.107089,0.087202,175.1786,0.777548
685,488,0.107107,0.087838,253.538,0.821878
5350,488,0.10715,0.092819,157.4412,0.817822
6822,488,0.107153,0.09398,132.6728,0.819235
815,488,0.107159,0.090217,253.9134,0.828978
3334,488,0.107171,0.090087,300.2061,0.82906
5329,488,0.107176,0.089496,176.6085,0.800744
4232,488,0.107203,0.086479,92.0006,0.812819
6723,488,0.107245,0.089671,343.1127,0.776388
5318,488,0.10725,0.0871,79.9686,0.81482
1829,488,0.107251,0.087466,168.9837,0.730412
5197,488,0.107289,0.076792,169.2465,0.572674
3160,488,0.107314,0.086919,257.5484,0.824569
5374,488,0.107342,0.087089,54.0756,0.774659
5434,488,0.107349,0.086189,115.8049,0.826427
3311,488,0.107355,0.091749,140.4491,0.812235
32104,488,0.107372,0.091194,98.6516,0.815323
2770,488,0.10741,0.088796,159.1558,0.824812
2141,488,0.107442,0.089879,265.1115,0.814024
5997,488,0.107449,0.091934,355.6274,0.816118
211,488,0.107451,0.092192,128.6774,0.820554
5999,488,0.107461,0.090461,74.1191,0.80907
5462,488,0.107464,0.088945,245.8247,0.823145
620,488,0.107491,0.087789,68.9332,0.80521
218,488,0.1075,0.090726,290.9416,0.811672
106,488,0.107553,0.089954,271.5232,0.827265
2586,488,0.107594,0.091264,87.704,0.817101
1191,488,0.107623,0.084622,124.4475,0.789487
5105,488,0.107636,0.092678,107.987,0.816733
1300,488,0.107649,0.08672,119.9313,0.731663
2359,488,0.107655,0.081839,145.3114,0.634377
2067,488,0.107655,0.086726,200.7915,0.822885
1299,488,0.107659,0.089633,402.6582,0.801677
2382,488,0.107661,0.088718,86.5615,0.826839
5133,488,0.107668,0.083699,79.6264,0.663654
1065,488,0.107672,0.090505,43.8646,0.784215
800,488,0.107672,0.088781,269.8654,0.827072
526,488,0.1077,0.088687,250.7687,0.832656
2375,488,0.107701,0.088963,224.5629,0.809564
493,488,0.107702,0.086087,67.9314,0.794781
804,488,0.107703,0.088199,243.0338,0.831704
404,488,0.107713,0.083609,343.8314,0.406314
563,488,0.107729,0.095983,374.641,0.816549
5158,488,0.107732,0.08817,383.757,0.790379
5455,488,0.107806,0.084319,126.4757,0.701662
2730,488,0.107873,0.090671,130.9346,0.824818
4905,488,0.107901,0.090092,149.8953,0.775988
6819,488,0.107909,0.091766,200.3288,0.812369
1949,488,0.107916,0.089555,153.0414,0.800214
4205,488,0.107934,0.094424,54.2845,0.792346
3036,488,0.107934,0.092631,308.5043,0.817436
3416,488,0.107939,0.088534,102.472,0.792296
6262,488,0.107952,0.08982,387.1712,0.80968
4547,488,0.107953,0.090339,154.7565,0.746491
4630,488,0.107956,0.092378,92.1334,0.732627
3538,488,0.107995,0.092234,283.5498,0.817671
4496,488,0.108006,0.083559,193.8431,0.75385
1957,488,0.108007,0.089533,89.2586,0.814135
3259,488,0.108016,0.092486,272.3722,0.824944
266,488,0.108055,0.08825,188.6948,0.814046
3030,488,0.108067,0.09217,319.9993,0.82567
5486,488,0.108092,0.08691,246.3773,0.815667
592,488,0.108093,0.094081,146.6822,0.822493
1208,488,0.10812,0.088628,84.083,0.808255
1975,488,0.108131,0.08767,144.7428,0.797889
5452,488,0.108141,0.090572,58.1259,0.792333
5319,488,0.108151,0.087991,181.5755,0.786764
5032,488,0.108152,0.091477,133.2559,0.809939
4054,488,0.108163,0.091334,164.0416,0.810082
1562,488,0.108189,0.087827,115.3972,0.810085
680,488,0.108198,0.091863,156.1388,0.824606
363,488,0.108199,0.087704,115.9767,0.827631
6461,488,0.108213,0.090947,164.0734,0.809681
2186,488,0.108227,0.092625,128.0046,0.805607
2915,488,0.108227,0.086457,76.8289,0.710399
5396,488,0.108228,0.088392,80.2513,0.791861
3012,488,0.108279,0.092882,182.4636,0.82396
2624,488,0.108287,0.095291,389.7544,0.823078
1160,488,0.108293,0.087466,250.6543,0.793096
4061,488,0.108317,0.089944,179.9239,0.807363
5290,488,0.108383,0.086333,63.8497,0.805409
233,488,0.108383,0.094069,140.5757,0.820774
1103,488,0.108395,0.089415,140.0836,0.823668
6651,488,0.108396,0.092809,249.1873,0.812707
4494,488,0.108415,0.09186,38.4305,0.785176
5001,488,0.108437,0.0922,224.9595,0.781388
2285,488,0.108444,0.086192,70.7469,0.804294
228,488,0.108445,0.093553,237.0205,0.824112
32067,488,0.108464,0.08696,224.4625,0.818931
6647,488,0.108479,0.088796,283.3902,0.756009
857,488,0.108482,0.093377,176.3645,0.824202
32182,488,0.108508,0.090545,120.8315,0.74046
4830,488,0.108528,0.091369,58.8269,0.779066
1370,488,0.108548,0.087491,83.957,0.791749
1057,488,0.108576,0.088509,38.3784,0.730503
6404,488,0.108621,0.088379,80.0388,0.799868
3101,488,0.108654,0.096824,210.2017,0.8185
3641,488,0.108659,0.093586,209.5493,0.818233
32019,488,0.108689,0.087815,54.319,0.776948
1105,488,0.108695,0.089019,268.563,0.828493
5445,488,0.108728,0.088452,98.8433,0.798167
353,488,0.108747,0.089572,175.62,0.826082
5339,488,0.108751,0.088604,76.3538,0.815712
229,488,0.108764,0.093224,187.5614,0.815942
5975,488,0.108794,0.095077,295.9789,0.816116
1219,488,0.108797,0.088892,91.3639,0.803415
32018,488,0.10881,0.092022,122.9216,0.802439
4429,488,0.108847,0.091766,217.6186,0.803767
1226,488,0.108853,0.086892,146.4834,0.807394
3750,488,0.108865,0.093748,102.1349,0.819546
573,488,0.108873,0.091845,238.6769,0.817563
697,488,0.108884,0.089109,173.9829,0.821702
488,488,0.108892,0.093407,212.3684,0.824659
3356,488,0.108908,0.093029,231.3296,0.80974
5219,488,0.108911,0.09318,127.2292,0.815584
2643,488,0.108911,0.092896,306.7499,0.808756
6065,488,0.108917,0.091973,134.3972,0.817905
1247,488,0.108937,0.088374,62.2364,0.82278
1966,488,0.108954,0.088367,38.1137,0.785603
1928,488,0.108964,0.086727,52.1698,0.794756
277,488,0.109,0.090776,157.4694,0.797133
230,488,0.109024,0.094963,150.7259,0.822421
739,488,0.109063,0.095197,190.827,0.812122
5413,488,0.109065,0.095417,551.4356,0.808246
5312,488,0.109072,0.08927,203.6133,0.814021
1731,488,0.109075,0.09098,254.499,0.825202
1559,488,0.109088,0.095152,353.5607,0.810946
619,488,0.109095,0.092589,91.2865,0.769393
3764,488,0.109102,0.088642,95.1147,0.814869
4255,488,0.109106,0.091557,104.0985,0.807401
4758,488,0.109113,0.091943,116.4362,0.804807
274,488,0.109136,0.09397,261.113,0.822905
1245,488,0.109138,0.09166,142.0804,0.82407
1237,488,0.109159,0.088881,223.9516,0.812285
944,488,0.109163,0.092943,126.2836,0.820946
148,488,0.109165,0.091411,434.672,0.801317
5397,488,0.109172,0.089385,332.122,0.787767
319,488,0.109194,0.095049,92.9038,0.815239
2223,488,0.109203,0.089437,101.9934,0.80837
1361,488,0.109213,0.098256,729.6797,0.806968
705,488,0.109218,0.094265,179.5273,0.823475
1956,488,0.109248,0.083641,59.6563,0.798126
32007,488,0.109263,0.089202,75.4833,0.794176
5287,488,0.109269,0.091712,98.0846,0.793291
3908,488,0.109278,0.093873,185.5708,0.816966
4704,488,0.109291,0.091002,90.222,0.823214
5104,488,0.109316,0.0908,257.4029,0.815132
6079,488,0.109344,0.089837,149.6959,0.812478
3916,488,0.109359,0.087687,134.0135,0.80678
2649,488,0.10939,0.087001,49.3449,0.811623
3963,488,0.109403,0.092708,187.3441,0.822416
5480,488,0.109431,0.092855,90.7926,0.806179
904,488,0.10944,0.090749,281.6341,0.808546
6360,488,0.109447,0.090373,106.2716,0.806193
1941,488,0.109451,0.093226,91.6433,0.749125
4390,488,0.109452,0.089456,51.8045,0.803239
4534,488,0.109453,0.086532,52.0162,0.778613
1878,488,0.109458,0.082557,229.3995,0.667551
188,488,0.109482,0.088963,138.249,0.820891
2891,488,0.109523,0.09181,155.1164,0.797924
5382,488,0.10954,0.089626,78.6318,0.814301
5342,488,0.10955,0.092198,181.952,0.811666
5238,488,0.109551,0.094917,114.2076,0.805409
1117,488,0.109555,0.091008,329.3296,0.823413
5418,488,0.10957,0.090611,316.4853,0.819642
2248,488,0.109588,0.092861,157.5965,0.799794
222,488,0.109597,0.092827,182.5129,0.828456
3810,488,0.109632,0.089743,104.2178,0.765012
2231,488,0.109639,0.091275,248.7788,0.817513
3529,488,0.109682,0.088951,61.0714,0.809136
4335,488,0.109702,0.092142,174.4722,0.809327
6217,488,0.109705,0.093003,315.2782,0.809814
32080,488,0.109708,0.0962,156.7999,0.808345
6406,488,0.109722,0.096774,376.0133,0.771755
6313,488,0.109727,0.092212,66.8809,0.792014
1039,488,0.109738,0.089721,102.5025,0.814849
721,488,0.109739,0.090579,106.1216,0.769833
3508,488,0.109762,0.090843,161.0279,0.806478
3996,488,0.109775,0.088357,50.5496,0.79407
5085,488,0.109775,0.091953,161.183,0.811642
217,488,0.109775,0.091943,160.0249,0.826802
4109,488,0.109779,0.093454,122.3215,0.755553
1165,488,0.109801,0.094131,351.4129,0.816127
2202,488,0.109803,0.094627,270.0702,0.690511
5940,488,0.109817,0.090583,207.0953,0.64726
1104,488,0.109831,0.092181,131.0167,0.826658
3461,488,0.109844,0.094291,123.2067,0.804276
6686,488,0.109847,0.093284,93.4079,0.81789
495,488,0.10985,0.089929,129.6372,0.821914
506,488,0.109861,0.094506,202.9131,0.788632
5603,488,0.109869,0.092268,283.1333,0.787711
4505,488,0.109879,0.090672,93.54,0.807475
4548,488,0.109887,0.091864,228.2645,0.790711
5082,488,0.109888,0.09311,156.1571,0.813514
755,488,0.10989,0.095835,162.4839,0.821923
3869,488,0.1099,0.092248,182.8592,0.772565
4149,488,0.109935,0.09202,157.899,0.797004
1812,488,0.109983,0.087539,73.4545,0.814046
169,488,0.109988,0.090693,125.6743,0.826619
227,488,0.110005,0.09572,319.2143,0.823891
2786,488,0.110033,0.092387,112.8968,0.789552
1415,488,0.110056,0.089995,132.6976,0.815679
5412,488,0.110081,0.09069,265.1752,0.805943
2283,488,0.110094,0.090728,124.7309,0.791251
6821,488,0.110101,0.09728,274.2469,0.823458
6053,488,0.110123,0.087025,295.386,0.777405
935,488,0.110133,0.087756,88.814,0.828647
1310,488,0.110145,0.089891,125.7398,0.812052
1811,488,0.110153,0.092158,46.6793,0.779269
639,488,0.110161,0.092337,207.542,0.827753
5246,488,0.110166,0.088868,123.4981,0.798083
3491,488,0.110168,0.091878,227.7725,0.801188
6320,488,0.110174,0.095119,338.0248,0.797867
4410,488,0.110177,0.092968,124.3107,0.808249
2259,488,0.110185,0.091056,190.2408,0.808935
6211,488,0.110194,0.09107,163.1913,0.803131
5320,488,0.110194,0.089077,39.9025,0.771941
3302,488,0.110203,0.091096,94.5076,0.817914
2719,488,0.110205,0.092438,164.198,0.813481
5351,488,0.110207,0.09348,300.7185,0.808635
2097,488,0.11021,0.092262,149.5106,0.822568
379,488,0.110219,0.091319,308.0755,0.82465
4256,488,0.110249,0.095085,148.6789,0.810438
6269,488,0.110253,0.091092,261.3453,0.812847
6152,488,0.110259,0.09476,201.5813,0.820005
1421,488,0.110279,0.08635,169.8677,0.71097
5436,488,0.110285,0.088861,308.2678,0.520864
455,488,0.110288,0.090105,195.825,0.828834
4647,488,0.11031,0.092816,231.0279,0.826636
4324,488,0.11033,0.092712,122.8848,0.789966
519,488,0.110338,0.091352,213.1331,0.833068
